id,category,value
3743,C,415.65648595802514
3744,B,90.18450225068261
3745,C,436.8734626608765
3746,C,143.40129282153092
3747,C,49.62617545773196
3748,C,331.8429301919629
3749,C,330.364283098322
3750,A,56.51668468715287
3751,C,166.23738637892538
3752,C,496.4790865052139
3753,A,342.42906683428106
3754,A,367.7368316356313
3755,A,114.32946994610978
3756,A,48.60321479191802
3757,A,145.68182797305946
3758,A,131.96020874466404
3759,C,124.92660936654602
3760,C,104.44961772464939
3761,B,291.6302884211481
3762,C,170.77070316249265
3763,C,411.9690573732899
3764,A,100.13423474521817
3765,A,237.6672647255868
3766,C,16.69233984877919
3767,B,246.0243380030441
3768,A,37.36072822947245
3769,C,489.0845208175954
3770,C,397.3901430387023
3771,B,250.15462355186312
3772,B,52.42780550788163
3773,A,300.298265987303
3774,B,381.79423784392
3775,C,103.4514539723252
3776,C,288.4220869858705
3777,B,408.9633402076053
3778,B,386.441411046695
3779,B,403.46608875490494
3780,B,440.8684781861627
3781,A,469.4642300581404
3782,B,208.70536604973262
3783,A,288.6968602362099
3784,C,397.4231677623493
3785,B,351.59850883343375
3786,A,497.8049118495456
3787,B,16.70204904127563
3788,C,184.01527550473742
3789,C,147.7036838723992
3790,C,138.53476658111197
3791,B,119.03959342445403
3792,B,357.4706819994622
3793,A,51.532141904907704
3794,C,373.38832863223575
3795,B,349.778662587974
3796,C,132.89402492543923
3797,C,133.88855375092902
3798,A,318.1416868188061
3799,A,383.4638416870021
3800,A,439.4779504128091
3801,A,427.5483862886931
3802,C,482.792667140288
3803,A,294.8785987148905
3804,A,455.2412250567762
3805,A,406.17150389760127
3806,A,448.38713591386664
3807,C,15.69703462982965
3808,A,483.2924660142474
3809,C,242.02977979477438
3810,B,401.10966489167305
3811,C,72.33001847551262
3812,C,204.0111369488473
3813,A,143.01572488028555
3814,B,152.91279754545914
3815,B,70.39525377593205
3816,B,404.82427794607344
3817,B,14.528734144728297
3818,C,163.1276739227492
3819,B,95.46116617604336
3820,C,298.62908089808684
3821,C,134.58367728112648
3822,C,136.90924271876884
3823,B,249.28569055770618
3824,A,329.8176292770536
3825,A,69.43930523693018
3826,B,96.00061170809312
3827,A,131.1156248513136
3828,A,487.13662491780065
3829,C,204.60472497203097
3830,C,303.50514440920296
3831,B,128.35597823082918
3832,B,250.32516732716908
3833,A,46.31839544911944
3834,C,27.0236515019402
3835,B,239.6794281425155
3836,B,205.34305088402192
3837,B,77.07135664899556
3838,B,346.92470017115954
3839,B,496.5227105406396
3840,B,203.8669423863891
3841,A,316.03373159952326
3842,C,481.858211758598
3843,C,417.45213649896885
3844,B,237.140589418316
3845,C,371.36984738536046
3846,C,72.78616972275677
3847,C,260.93088917726163
3848,B,146.7395358181689
3849,B,88.97020706911893
3850,C,218.8776440647221
3851,C,74.19713167247107
3852,B,352.50270300549795
3853,A,233.5576215861344
3854,C,270.26086995668527
3855,A,81.72420994739694
3856,C,78.4881139358123
3857,A,295.8735632774608
3858,A,492.6547764364287
3859,A,57.16278578648555
3860,B,150.00839999723283
3861,A,436.0349671035649
3862,A,45.4132860050661
3863,A,439.18400346980616
3864,C,266.90013185362807
3865,A,210.05071922394868
3866,C,161.74347653221338
3867,A,155.58740748264253
3868,A,159.8432654002446
3869,B,443.55350967049594
3870,C,364.6596627856449
3871,A,338.1642738372638
3872,C,401.3870829864804
3873,C,135.98618487203106
3874,B,312.8409779200603
3875,B,235.43245708939597
3876,B,393.3964012480948
3877,B,161.5354941319099
3878,B,325.1575222662489
3879,B,442.2840817904836
3880,B,207.05373333551506
3881,B,42.64482281005611
3882,A,262.86490294747847
3883,C,179.52651902544272
3884,B,339.39043646811575
3885,B,476.006133126817
3886,C,247.94807581845504
3887,A,238.43321277621158
3888,C,330.7465520938155
3889,C,60.71377676084816
3890,B,134.21803257325718
3891,C,460.29986949519525
3892,C,338.27188054824546
3893,B,16.587581551873964
3894,B,110.26648155391973
3895,B,344.59026035416053
3896,B,384.55560925566135
3897,C,421.53119061028053
3898,C,153.166633657202
3899,A,466.2040121760057
3900,A,280.94397785316727
3901,C,351.3041209700675
3902,A,302.4020427621549
3903,C,70.14262679056402
3904,A,481.92618309859114
3905,B,70.2090341481348
3906,A,134.89215864147997
3907,B,408.67766130926026
3908,B,313.1125111355397
3909,B,420.6930910344149
3910,B,262.710732303282
3911,A,194.72668532965108
3912,C,461.70429477841463
3913,B,27.763635582249478
3914,A,429.5038079729925
3915,B,123.100714742013
3916,A,425.8808005994442
3917,A,78.20634057427395
3918,A,294.30729220836486
3919,C,445.1728803156213
3920,A,242.03442698045635
3921,A,375.8176701636625
3922,C,404.28909274922364
3923,C,370.8821622712218
3924,A,463.41157106855314
3925,C,228.94877295476505
3926,B,94.83146519092632
3927,B,33.427421214215094
3928,C,130.7653361223775
3929,C,80.16677690131863
3930,A,283.39488330289544
3931,C,100.62321523374868
3932,A,29.077516571791875
3933,B,27.635016145647253
3934,C,417.4690541987822
3935,A,299.8104664070822
3936,A,185.4617979277553
3937,B,448.171740942721
3938,C,44.396339589779664
3939,B,490.3578156366347
3940,A,311.9829772246859
3941,A,99.89748444473575
3942,C,342.7438584987146
3943,A,384.0568172939457
3944,C,220.37796385167948
3945,B,432.1999770603182
3946,C,83.85887957527045
3947,C,146.6304159530281
3948,A,55.81125717615499
3949,A,113.33014189760256
3950,C,126.97711783646106
3951,A,459.640263551638
3952,A,48.27374748806654
3953,A,219.43340889197762
3954,C,270.8753567411874
3955,A,450.3595963630588
3956,C,498.8711471439946
3957,A,379.1601763107196
3958,B,485.68758537882445
3959,A,395.67955494257814
3960,A,481.9692940759941
3961,C,356.56265571278306
3962,C,49.084078471024824
3963,A,206.94089162641149
3964,B,326.8326690632105
3965,A,181.85206963258298
3966,A,143.95811987575152
3967,B,292.9256408952146
3968,C,467.4159195841931
3969,A,27.141118022915244
3970,C,386.9232897353045
3971,C,364.1363662418673
3972,B,482.3371784402607
3973,B,466.04849894294637
3974,C,383.4939554016545
3975,A,265.0002946944734
3976,C,110.09110108442474
3977,A,277.1655019795314
3978,A,385.0224770206304
3979,B,448.87791419256763
3980,A,396.95888451316904
3981,A,105.68079824361645
3982,C,303.8462939717491
3983,B,172.76499517036493
3984,A,14.510777021415066
3985,A,108.10825853644637
3986,B,65.47811846739015
3987,C,422.9323705343396
3988,B,136.66806355242787
3989,B,149.5020047549022
3990,A,480.3689201814533
3991,A,195.75249429393756
3992,C,14.696963670753334
3993,A,149.0846126896069
3994,A,68.4567944948881
3995,B,60.376195250568436
3996,A,47.96877216651726
3997,C,300.69714038593486
3998,B,102.78038457863073
3999,C,187.0089690800951
4000,B,432.38868090370823
4001,A,217.92568850017508
4002,B,458.6887615253024
4003,B,253.98964616384706
4004,A,205.42994127148032
4005,A,377.6905742744438
4006,C,45.85579839632103
4007,C,53.84440766138452
4008,A,329.4671198222507
4009,A,248.60094948723165
4010,A,397.303472656413
4011,B,458.9727102983304
4012,B,200.2997700590583
4013,B,302.2409130264767
4014,A,255.34134761970185
4015,C,490.9892212647921
4016,A,417.2313596047316
4017,B,456.75147705590325
4018,B,134.62664291302605
4019,A,388.53794734967124
4020,A,140.08188024884797
4021,B,112.28384137991104
4022,B,472.6904182312199
4023,B,19.459164191754656
4024,A,483.04046479508054
4025,B,83.13832952451504
4026,B,411.5246600787014
4027,C,145.2020510033705
4028,A,181.84414044105642
4029,C,116.21127854777264
4030,C,296.90188081572904
4031,B,180.5668182788583
4032,A,332.122589352385
4033,B,17.667185791612326
4034,A,41.54369292236942
4035,C,58.833964838311836
4036,A,215.30690580201323
4037,B,409.25012460338826
4038,B,445.2071760854075
4039,B,129.95726262984135
4040,A,291.4411648771169
4041,C,386.4988464193742
4042,C,151.52642066060827
4043,A,210.41379100077387
4044,B,266.7473593159998
4045,C,76.08867473994337
4046,B,22.731323925632353
4047,A,84.87484656595879
4048,B,317.15827441423136
4049,C,46.07294815150402
4050,C,102.95121877656287
4051,B,175.54840399069883
4052,A,48.15633151011951
4053,B,103.93264286920088
4054,A,456.5221966019204
4055,B,19.456574791222533
4056,C,330.18164284543747
4057,A,198.3603761484406
4058,A,339.59788232186185
4059,A,298.45894297806825
4060,C,119.51438963377569
4061,B,425.13264891096037
4062,C,251.05078747858477
4063,A,413.0426492676011
4064,B,208.9461427322274
4065,C,492.4959214184671
4066,A,387.5397856656352
4067,A,483.315600505161
4068,C,262.01997466583083
4069,C,242.10865482244324
4070,C,380.1723665693763
4071,A,441.3427188765808
4072,C,482.43143997412346
4073,A,169.03043395592488
4074,C,401.3652411828931
4075,A,113.21634284141298
4076,A,277.3314299052682
4077,B,98.12559272050758
4078,C,180.22470725766604
4079,C,466.36559993116504
4080,A,81.58444288881218
4081,A,319.8764386162463
4082,A,300.5475937344276
4083,B,69.16179282740337
4084,B,169.72973144671795
4085,A,285.8609372124802
4086,C,101.71751840436022
4087,C,402.3055916422795
4088,B,486.3566896720274
4089,B,115.23210598161131
4090,A,101.5868627473822
4091,C,232.91818518074788
4092,A,376.40498579861577
4093,B,147.9842990152732
4094,C,19.741155261667394
4095,C,275.19810773611806
4096,B,478.73427820598073
4097,A,201.72565914940333
4098,A,215.8659315497192
4099,C,484.7618413858786
4100,B,350.3577296970969
4101,C,362.39424219264134
4102,B,285.72398263182316
4103,A,487.5585133229884
4104,B,347.5445773685225
4105,A,448.56604828653303
4106,B,352.6956442092784
4107,C,370.206754171794
4108,A,152.30135184970078
4109,C,158.7045620267713
4110,C,393.6624782922543
4111,A,155.38608169325082
4112,A,285.7573346927505
4113,C,132.18263234428395
4114,C,410.32185659644404
4115,C,64.14566210156809
4116,C,416.42885348321556
4117,A,305.3376022487249
4118,A,101.58567206526787
4119,C,275.59733889799793
4120,B,148.4244300551968
4121,B,168.49899401794335
4122,A,182.24874038247137
4123,C,41.02643101643726
4124,C,493.12122535669454
4125,A,25.451967784299807
4126,B,334.62346786029644
4127,B,191.90154740114096
4128,B,326.5450425638825
4129,A,184.56164401291605
4130,B,340.13781666684076
4131,A,367.32539963949677
4132,A,348.37079379582593
4133,C,65.84137086549461
4134,B,331.8776849807955
4135,A,147.19389923250768
4136,B,24.112671578973423
4137,B,213.26702922558744
4138,C,222.4361203738625
4139,B,238.9153253426988
4140,C,355.36384104145094
4141,A,161.33346647980497
4142,B,164.48745142092207
4143,A,39.67060555821769
4144,B,346.542395836225
4145,A,288.23478478579614
4146,B,181.21830521995616
4147,B,355.5425996695038
4148,B,273.3052971211698
4149,B,239.93002347656443
4150,B,260.549026393952
4151,B,321.8105813808577
4152,B,333.4012762415537
4153,B,151.5893313789514
4154,B,78.96424806166509
4155,A,86.75074878335418
4156,C,323.3015340924708
4157,B,437.70791002589175
4158,C,210.65317638932038
4159,B,93.06487856143656
4160,B,380.7352241639888
4161,A,417.91984246552977
4162,A,441.4853971292736
4163,C,307.3474001677293
4164,A,431.7569941001615
4165,A,17.553329639719763
4166,C,62.54554286706652
4167,A,55.36227285552839
4168,B,359.17629528481916
4169,C,44.09507393635372
4170,C,253.21854250849046
4171,B,241.62638033178166
4172,A,162.24472654353806
4173,C,436.4985332716289
4174,C,93.51226892119804
4175,B,182.7067643556275
4176,B,389.3440350112353
4177,A,24.906934052709282
4178,C,339.74569612072065
4179,A,410.0348859171696
4180,A,466.8112410307019
4181,B,439.38535384082763
4182,C,166.49821724850574
4183,C,297.31842924824673
4184,C,47.87381164372827
4185,B,136.35630173852422
4186,B,56.16896558627862
4187,B,164.44177217544228
4188,B,438.84173459477717
4189,B,180.1117514404034
4190,C,285.33007047069896
4191,A,222.356615576321
4192,C,234.8690969063803
4193,A,485.0903053999135
4194,B,155.1156894492904
4195,A,317.3889900663539
4196,C,215.83070809392905
4197,C,39.96162871336624
4198,A,249.77210749587562
4199,B,408.53823123210304
4200,B,58.3889546540273
4201,C,44.10000522419139
4202,A,85.27944499270066
4203,B,384.55605458075996
4204,B,364.7577382309216
4205,C,286.8587067639942
4206,B,239.43093800538986
4207,A,445.2796492042848
4208,C,385.68193367840644
4209,C,407.85170313788456
4210,A,408.49852766182056
4211,C,324.93140582532345
4212,B,234.4271659148135
4213,B,433.6920987669687
4214,A,463.74363462559285
4215,B,21.664961196588074
4216,A,35.26188790046314
4217,A,479.78421548513427
4218,B,145.80870078365544
4219,A,437.9510254282152
4220,B,200.5096082910873
4221,C,68.35902822858424
4222,C,49.41716810257379
4223,A,86.68887054942367
4224,B,132.4476654850087
4225,B,249.37399342610485
4226,C,353.73397127723393
4227,C,493.335302477797
4228,B,226.3383042116938
4229,A,263.91062174812384
4230,C,265.6896936777953
4231,A,274.32283418908867
4232,A,263.6929219811865
4233,C,14.299629980339734
4234,A,10.845162833821947
4235,A,57.85649588180023
4236,B,59.762735680297624
4237,A,355.39948538785006
4238,B,110.40885593283988
4239,C,448.4099113302503
4240,C,465.0171014927395
4241,B,488.1877355689904
4242,C,470.14983939463986
4243,A,143.22527774007708
4244,A,259.7906539047211
4245,A,95.9729353965011
4246,C,405.04273103449225
4247,A,445.3315355206071
4248,C,427.1315312557823
4249,A,222.3498048614491
4250,B,381.75020349652266
4251,C,57.81379309237202
4252,C,29.71993760343284
4253,A,379.0858430112928
4254,C,218.424084421055
4255,C,497.8191397223889
4256,B,57.654565769210876
4257,B,429.25756395226455
4258,A,245.19170210920595
4259,B,415.30359579689974
4260,A,410.392368263371
4261,A,458.8360806674179
4262,A,155.94650553019036
4263,C,475.4016831963815
4264,B,84.31681057523394
4265,A,50.164701020810355
4266,B,221.4916035124511
4267,A,415.87825463450287
4268,B,241.97635401038835
4269,B,416.3504719899519
4270,A,367.5465348392096
4271,C,112.61990920807744
4272,B,474.95199620073726
4273,C,39.78277262840767
4274,C,450.1570566964595
4275,A,159.17729000528325
4276,A,255.07256075055565
4277,A,216.9524176233599
4278,B,94.19893288928893
4279,A,185.49196453682964
4280,A,104.53787378346968
4281,B,109.90437297565668
4282,B,101.65784965292637
4283,A,249.61851636983118
4284,A,400.98637008054465
4285,A,288.7953165430081
4286,A,447.6712283899125
4287,C,321.90679940259486
4288,C,347.7766566599762
4289,A,337.12754256623157
4290,C,230.23500466003318
4291,B,347.7760228780406
4292,C,44.15679576979097
4293,C,431.32722123867495
4294,A,391.1279502875195
4295,C,130.16267953352263
4296,C,386.3359025845004
4297,C,16.19487468600906
4298,C,116.4508205156314
4299,B,41.917246948739006
4300,A,392.3111891427684
4301,A,380.3783340774097
4302,B,408.681651662897
4303,C,12.196029729509128
4304,B,255.60403607241992
4305,C,355.3697367834949
4306,B,86.14655308211758
4307,A,328.3974564811861
4308,A,51.213948661746
4309,A,98.84966949111346
4310,C,243.14043934735452
4311,C,330.24692481374
4312,B,81.47587220740908
4313,B,100.75943210715957
4314,A,110.17871986217487
4315,C,126.96339430249945
4316,B,121.01138577788271
4317,C,203.623063163842
4318,C,330.3569289099942
4319,A,224.63557373589015
4320,A,390.2272152874452
4321,C,362.44156791482123
4322,C,71.99818788404708
4323,C,33.93239542716452
4324,C,440.191366359807
4325,A,49.117222615807975
4326,B,82.6861985526594
4327,A,20.84530502347785
4328,B,317.88481899634036
4329,C,295.3615759475908
4330,B,493.5827965532753
4331,A,444.5968741954143
4332,A,211.31315696564576
4333,C,192.07706204714214
4334,A,155.45749679719268
4335,C,84.67939081856187
4336,A,77.66099173498444
4337,A,74.81901692470666
4338,C,65.9162310215215
4339,B,127.8509007787131
4340,A,160.26762885342706
4341,B,481.17369580906876
4342,A,293.451892990924
4343,A,493.92192951150764
4344,A,192.5088044345799
4345,A,234.2370499688261
4346,B,169.0435429909868
4347,B,99.6149489393108
4348,A,80.15070681101379
4349,A,473.0888069258376
4350,B,493.5372340813903
4351,C,32.005653289278456
4352,C,83.66947861856559
4353,B,217.5268052275011
4354,A,101.30340340875959
4355,A,188.30139287717282
4356,C,73.25721143122036
4357,C,233.6907607936772
4358,B,143.13036192293706
4359,C,182.4334773217438
4360,B,56.21319921674632
4361,C,219.78274484796944
4362,C,491.7962293711692
4363,C,171.12819297178325
4364,A,439.45034467279316
4365,A,423.16757939560574
4366,A,476.5086249656332
4367,C,397.1536610108763
4368,B,333.20244525881935
4369,B,429.7263776714542
4370,B,47.06589352210132
4371,B,236.78702202741582
4372,A,494.7355569213788
4373,A,387.1040741344188
4374,C,481.4169352382393
4375,C,392.02083450540476
4376,B,438.69216404665065
4377,A,356.1995198285636
4378,B,382.6459821644475
4379,C,266.3572248213553
4380,C,462.87647339892516
4381,B,414.2690662054472
4382,C,423.5036331761598
4383,B,339.7744594718956
4384,A,159.244174072752
4385,B,27.45859974116827
4386,A,468.47101341067685
4387,A,297.19897091469346
4388,C,156.0900558625887
4389,C,83.07620284529352
4390,C,416.46635109536976
4391,B,419.89489527931363
4392,B,409.1089043839604
4393,C,326.09051906372525
4394,B,189.3475399200192
4395,C,158.99443954232592
4396,B,14.191837357903392
4397,A,418.46770375723776
4398,A,52.84202177188481
4399,C,319.0699490399761
4400,B,256.9967239516433
4401,B,268.0777858739121
4402,A,464.0892942008089
4403,A,25.491355522908634
4404,C,388.96219006809844
4405,A,35.505675199980494
4406,C,28.695266908334826
4407,A,220.61067208927716
4408,A,40.9068354280537
4409,B,396.6805361335269
4410,A,269.4859158876852
4411,A,24.229003503289476
4412,C,29.845336376140562
4413,A,310.2075795723449
4414,C,404.9947906526184
4415,A,224.52177032463905
4416,A,281.74452905245596
4417,C,401.9164324844518
4418,B,309.14802528049137
4419,C,120.13251645282155
4420,C,310.3954926760445
4421,C,317.85693494195465
4422,B,369.7124206317521
4423,A,314.2283519028326
4424,C,484.92864392443863
4425,C,106.67127127136355
4426,B,476.0344329878674
4427,C,273.78635027150796
4428,A,339.2585088425069
4429,B,58.736182751573025
4430,A,196.48221127527245
4431,A,386.99578176695456
4432,B,356.38639739850527
4433,C,29.66830020105099
